time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
10.99,1.0999514338580182e-5,1.1770037073317527e-5,3.3691514331707655e-7,6.177464135930051e-7,3.0899087134960606e-6,7.361803080302933e-7,1.479900617661646e-6,8.103370393766261e-7,5.44165547868797e-6,3.5297817444616113e-6,4.043935209979664e-6,1.1254864759441989e-7,1.8335746425060652e-6,3.268245913210578e-5,0.062104277082428584,0.8mg/kg
11.99,1.1647666337153132e-5,1.2511717370665649e-5,3.569897808012671e-7,6.54873835846336e-7,3.27668056190824e-6,7.801426260878947e-7,1.5699190160094094e-6,8.582173034478155e-7,5.762924673660996e-6,3.741998914683635e-6,4.286136291254047e-6,1.1934072329748375e-7,1.9423555162214096e-6,3.470023399224274e-5,0.06092278724088937,0.8mg/kg
12.99,1.2244507555231574e-5,1.319505769675151e-5,3.7546466565180205e-7,6.891865663551978e-7,3.449438926693649e-6,8.207355690244006e-7,1.6527074296869558e-6,9.023060114800671e-7,6.0588372774005025e-6,3.937262641916082e-6,4.509038081886853e-6,1.255905810193516e-7,2.0425442893176784e-6,3.654977602872446e-5,0.059791858526324126,0.8mg/kg
13.99,1.2793724061173863e-5,1.3823619593936863e-5,3.924560988062598e-7,7.208813799412269e-7,3.6091518823830163e-6,8.58197405627889e-7,1.729934763167302e-6,9.428719489451279e-7,6.331201787425922e-6,4.1168240743846106e-6,4.714029486560023e-6,1.3133797363677506e-7,2.1347464601460683e-6,3.82570178839162e-5,0.058707430474592946,0.8mg/kg
14.99,1.3298685921674831e-5,1.4401549411153667e-5,4.080708639022191e-7,7.501390835617018e-7,3.7567101708809628e-6,8.927470337037173e-7,1.8009470979784944e-6,9.801630675217891e-7,6.58167569950421e-6,4.281844996721261e-6,4.902393230710081e-6,1.3661961806397778e-7,2.2195434269851064e-6,3.98215851311235e-5,0.05766594606312958,0.8mg/kg
15.99,1.3762499357500325e-5,1.4932043418826347e-5,4.2240729349725404e-7,7.771261330730504e-7,3.892934456153347e-6,9.245857660279709e-7,1.8665169040039052e-6,1.0144081298097776e-6,6.8117893210608655e-6,4.433381777000948e-6,5.075315905735881e-6,1.4146924459241568e-7,2.2974541016669697e-6,4.125630199541332e-5,0.05666426370334728,0.8mg/kg
16.99,1.4188022734539056e-5,1.5418677361845345e-5,4.355556695771812e-7,8.019960074902173e-7,4.01858200163984e-6,9.5389905180832e-7,1.9270524615644348e-6,1.0458183353223523e-6,7.022946757950533e-6,4.5723914855318875e-6,5.2338902867923185e-6,1.4591751281868688e-7,2.3689517688445863e-6,4.2573802828247967e-5,0.05569958961515997,0.8mg/kg
17.99,1.4577888645313413e-5,1.5864237366319863e-5,4.475990108849397e-7,8.248903120657676e-7,4.13435227814451e-6,9.808578972421551e-7,1.9827972735467713e-6,1.0745887709308627e-6,7.216447112659312e-6,4.699761763582709e-6,5.379123194393449e-6,1.4999281323746314e-7,2.4344803495845894e-6,4.37783080981153e-5,0.05476942271536114,0.8mg/kg
18.99,1.4934529270796887e-5,1.6272029086887405e-5,4.5861370158693e-7,8.459399626240317e-7,4.2408923745326575e-6,1.005620229580673e-6,2.034149457224069e-6,1.1008997705693365e-6,7.393485661766845e-6,4.816292388494153e-6,5.511941960450323e-6,1.5372086758577776e-7,2.4944396936015853e-6,4.4880968738612186e-5,0.05387151006968175,0.8mg/kg
19.99,1.526018728299246e-5,1.6643860366446665e-5,4.686700959038739e-7,8.652659845483813e-7,4.338801239382631e-6,1.0283319861017062e-6,2.081352610116484e-6,1.1249180975982125e-6,7.555172698955554e-6,4.9227381433036066e-6,5.6332011297730005e-6,1.571257970561246e-7,2.5492125449316467e-6,4.588893686809747e-5,0.053003812312525454,0.8mg/kg
