time_hr,lung,liver,heart,muscle,skin,adipose,bone,brain,kidney,sm_int,la_int,pancreas,thymus,spleen,other,marrow,choroid,icb,retina,cornea,ah,vh,plasma,ln,Dose
0.04638492636160883,1.1559222718579926e-5,5.309920125359364e-6,2.861852573133179e-6,8.034303159280028e-8,1.2954078987672133e-7,5.6793338756969336e-8,1.2809567813852037e-8,2.9923092552099354e-7,2.7264987188444e-5,6.970733938858763e-6,2.537082798999777e-6,6.071138964188784e-6,1.1955721316206104e-5,6.9649741957544835e-6,1.2481514788394473e-9,5.852125882631924e-7,3.665609656342108e-6,5.973305280730795e-7,4.105639216625072e-8,6.032464783167844e-12,7.939978333753234e-7,4.1125077591681844e-10,0.008027892135297025,3.1776947522405416e-7,1.575
0.05075136755800646,1.371297721245926e-5,6.414857793405767e-6,3.419305938134693e-6,1.004304193428546e-7,1.59346470949636e-7,7.021430756200905e-8,1.6462191960817656e-8,3.5732387773118267e-7,3.2393178111788786e-5,8.292587284788805e-6,3.020498990908097e-6,7.258068793980194e-6,1.4243740014757564e-5,8.396000558146418e-6,1.61569026785607e-9,7.297939904133437e-7,4.341515495614489e-6,7.196052325192472e-7,5.186597520442786e-8,7.98863601499696e-12,9.5499296632756e-7,5.443483207321492e-10,0.008712456803619841,4.1275118566989893e-7,1.575
0.055117808754404085,1.603837930536982e-5,7.6194600072988865e-6,4.023759437896112e-6,1.22978365169773e-7,1.9227855959795543e-7,8.5111102961983e-8,2.0701814885198974e-8,4.2031167793622714e-7,3.7931783548139715e-5,9.723050432245197e-6,3.5438735787716522e-6,8.545387794507605e-6,1.6720449594037495e-5,9.95441548367521e-6,2.0464533680132148e-9,8.91669243148923e-7,5.067642327280495e-6,8.52832166799047e-7,6.414650510063816e-8,1.03211302610542e-11,1.1299889202646398e-6,7.030716636913959e-10,0.009394241263656568,5.243402042640592e-7,1.575
0.05948424995080171,1.8534035047518777e-5,8.923163784975663e-6,4.674977764691649e-6,1.4800534336897913e-7,2.2832240869129646e-7,1.0148044059209133e-7,2.5559794621338986e-8,4.881727054123689e-7,4.3877078290486256e-5,1.126157263192332e-5,4.1070174909823544e-6,9.932583142772527e-6,1.938469482406401e-5,1.1639471999391958e-5,2.544793244049206e-9,1.0709214925407308e-6,5.842952949344691e-6,9.9697643402425e-7,7.793031342066174e-8,1.3061176483238844e-11,1.3188765620096065e-6,8.895513428018459e-10,0.010073556688270369,6.537074482102284e-7,1.575
0.06385069114719934,2.1198604686480252e-5,1.0325517346335202e-5,5.37274259049304e-6,1.7552456517855101e-7,2.6746509297127244e-7,1.1931869865446692e-7,3.106574322381723e-8,5.608869925389615e-7,5.022547387434099e-5,1.29076336717704e-5,4.709752915860115e-6,1.1419179784519927e-5,2.2235379174193183e-5,1.3450552491071054e-5,3.114965843547013e-9,1.2676035545794113e-6,6.666443358220009e-6,1.1520113744570292e-6,9.324463358043726e-8,1.6239772482019993e-11,1.5215590147341994e-6,1.1059023629865131e-9,0.0107506375081769,8.019986676741105e-7,1.575
0.06821713234359697,2.4030801811991845e-5,1.1826088531297504e-5,6.1168454906617065e-6,2.0554503443299543e-7,3.0969474832648036e-7,1.3862199570242453e-7,3.7247619892855866e-8,6.384356129413061e-7,5.697350987820153e-5,1.4660741777606965e-5,5.3519120668892515e-6,1.3004723275728656e-5,2.5271452686744914e-5,1.5387065746082898e-5,3.761133116022764e-9,1.4817444635910862e-6,7.537140581999306e-6,1.3179112392301206e-6,1.1011229699476869e-7,1.9887709225011878e-11,1.7379416921066806e-6,1.3542258051569282e-9,0.011425783947672984,9.70335108237173e-7,1.575
0.0725835735399946,2.7029419687283886e-5,1.3424463220977073e-5,6.9070965988923975e-6,2.3807242059744956e-7,3.5500022650809633e-7,1.5938627554206873e-7,4.4131822668427835e-8,7.208015820335341e-7,6.411792342762977e-5,1.652045121618119e-5,6.033343960173018e-6,1.468879838703578e-5,2.8491946728230634e-5,1.7448447894214514e-5,4.487365759853732e-9,1.7133548225401463e-6,8.45411255001752e-6,1.4946522111312552e-6,1.2855234812622992e-7,2.403557471941703e-11,1.967933659001995e-6,1.6366090534155738e-9,0.012099292003767938,1.159814100692667e-6,1.575
0.07695001473639224,3.0193332468295987e-5,1.5120273082331329e-5,7.743328580736765e-6,2.73109907067596e-7,4.033712579952662e-7,1.8160751351875366e-7,5.174328859863491e-8,8.079702164601144e-7,7.165565775797995e-5,1.848636462617429e-5,6.753915524648162e-6,1.6471038480058602e-5,3.189598233576147e-5,1.9634193885420982e-5,5.297647037168209e-9,1.9624321588514147e-6,9.416469131974175e-6,1.6822150563621876e-6,1.485806358702887e-7,2.8713760012881816e-11,2.2114511915330226e-6,1.9551261712532454e-9,0.012771361288631334,1.3715099071953086e-6,1.575
0.08131645593278987,3.3521470110134767e-5,1.6913200678531625e-5,8.625390923080005e-6,3.1065890810397145e-7,4.547986611646112e-7,2.0528190285012998e-7,6.010559101836409e-8,8.99928517530804e-7,7.958380217587714e-5,2.055811807811951e-5,7.513506127418522e-6,1.835111371211833e-5,3.548274398538825e-5,2.1943860953267575e-5,6.19587667726979e-9,2.228965425057687e-6,1.0423353158010035e-5,1.8805850487032745e-6,1.7021033840850305e-7,3.3952473218819887e-11,2.4684176331737356e-6,2.3118388267467108e-9,0.013442100586424444,1.6064746406911062e-6,1.575
0.0856828971291875,3.701279337464802e-5,1.880296112880753e-5,9.553141729262058e-6,3.5071956617363325e-7,5.092742956082533e-7,2.3040591831995455e-7,6.924102347531665e-8,9.96664340606072e-7,8.789952740271844e-5,2.2735364915878434e-5,8.312001526855193e-6,2.032871321889803e-5,3.925144906805555e-5,2.4377045583722127e-5,7.185873939582981e-9,2.512937945209425e-6,1.1473930729020533e-5,2.089749886671904e-6,1.9345238428936016e-7,3.978175429053298e-11,2.7387605373500442e-6,2.7087972729362257e-9,0.014111588184400066,1.8657390035882596e-6,1.575
0.09004933832558513,4.066628518499622e-5,2.0789283778589844e-5,1.052644378466839e-5,3.932910665510299e-7,5.667908329688998e-7,2.569762859186835e-7,7.917067075577112e-8,1.098166016420945e-6,9.660006083899324e-5,2.501776959986302e-5,9.149291494147227e-6,2.2403536235098187e-5,4.32013353167564e-5,2.6933361997130782e-5,8.271379836748177e-9,2.814329087010187e-6,1.2567387266012012e-5,2.3096980269099933e-6,2.183157815914902e-7,4.623148411365731e-11,3.0224093857028664e-6,3.1480409463660865e-9,0.014779910980103294,2.1503128050730796e-6,1.575
0.09441577952198277,4.4480952535050233e-5,2.287190665135457e-5,1.1545164901019428e-5,4.3837186147189275e-7,6.273415454926825e-7,2.849899371468051e-7,8.991447339581077e-8,1.2044223955085794e-6,0.0001056826914276051,2.7405008984537194e-5,1.0025270269185417e-5,2.4575292648434228e-5,4.733166287564249e-5,2.961243611825264e-5,9.456059045338839e-9,3.1331153625796638e-6,1.3702927919807344e-5,2.5404183638853833e-6,2.4480789102338786e-7,5.33313884606458e-11,3.3192951375703917e-6,3.63159871984854e-9,0.015447152833240987,2.4611853782393367e-6,1.575
0.0987822207183804,4.845582809356633e-5,2.5050579133235043e-5,1.2609178946599942e-5,4.859598619820066e-7,6.909202007696898e-7,3.1444398878928633e-7,1.0149129006773321e-7,1.315422946816564e-6,0.00011514477480877246,2.9896773673391218e-5,1.0939837109596271e-5,2.684370531697627e-5,5.1641717337508454e-5,3.241390881313929e-5,1.0743501873252453e-8,3.469271388026212e-6,1.4879778100790601e-5,2.7819005653880773e-6,2.729346673010534e-7,6.111104073420921e-11,3.62935066858347e-6,4.16148907532973e-9,0.016113386866073196,2.799326004238895e-6,1.575
0.10314866191477803,5.258996747343948e-5,2.7325063940019742e-5,1.3718365438795962e-5,5.360526036914958e-7,7.575210220491486e-7,3.453357399000794e-7,1.1391895794732674e-7,1.4311577086032063e-6,0.00012498372694183223,3.24927664751895e-5,1.189289574719848e-5,2.920850933342318e-5,5.61308073115125e-5,3.5337437867038964e-5,1.2137226283816993e-8,3.822770729798726e-6,1.609718233427707e-5,3.0341352060455635e-6,3.027008730408119e-7,6.959986576222862e-11,3.952510934075607e-6,4.739720350079305e-9,0.016778668960322363,3.1656843578332013e-6,1.575
0.10751510311117567,5.6882444494037153e-5,2.9695135269323293e-5,1.4872608164046644e-5,5.886473740451588e-7,8.271386482498318e-7,3.776626646784432e-7,1.2721434939867873e-7,1.551617147049732e-6,0.00013519701219666757,3.5192699462505885e-5,1.2884353294981907e-5,3.1669449072505376e-5,6.0798259021212054e-5,3.838269545672108e-5,1.3640679815733142e-8,4.193586527222561e-6,1.7354402299589824e-5,3.2971135232270326e-6,3.341102615328531e-7,7.88271441989448e-11,4.288712620989855e-6,5.368291025793181e-9,0.017443043016041854,3.56119093640532e-6,1.575
0.1118815443075733,6.133234794297687e-5,3.2160575498495935e-5,1.6071794070717406e-5,6.437412998762904e-7,8.997680735463314e-7,4.1142239445400634e-7,1.4139342427098265e-7,1.6767920464804592e-6,0.00014578213488250085,3.7996291885573234e-5,1.3914119462224214e-5,3.42262757430979e-5,6.5643412316765e-5,4.154936412248312e-5,1.5257241317853954e-8,4.581691871443807e-6,1.8650715369788698e-5,3.570827090628086e-6,3.671657288450722e-7,8.882201629966442e-11,4.637893690122395e-6,6.049189976730601e-9,0.018106549906241547,3.986757447264133e-6,1.575
0.11624798550397093,6.593878046489667e-5,3.472117313929609e-5,1.7315812881242847e-5,7.013314073783966e-7,9.754045847401862e-7,4.466126959472587e-7,1.56471278476486e-7,1.8066734716009604e-6,0.00015673663630748116,4.0903269471541216e-5,1.4982106290679081e-5,3.6878746508678503e-5,7.066561931345897e-5,4.483713436723577e-5,1.699022254711436e-8,4.98706002570862e-6,1.998541396619786e-5,3.855267650627053e-6,4.0186944115308037e-7,9.961348467118497e-11,4.9999931353906564e-6,6.784396649639806e-9,0.018769228100809575,4.4432771602337096e-6,1.575
0.12061442670036857,7.070085826634731e-5,3.737672240484857e-5,1.8604557062685585e-5,7.614146675616273e-7,1.0540437152026497e-6,4.83231453742797e-7,1.7246218983149076e-7,1.941252763997589e-6,0.00016805809410892018,4.391336429301145e-5,1.608822810998395e-5,3.962662442950475e-5,7.586424418930387e-5,4.824570415291826e-5,1.8842869710108738e-8,5.409664579009808e-6,2.1357805254888742e-5,4.1504270962321134e-6,4.382229438346878e-7,1.1123041643848318e-10,5.374950946704498e-6,7.57588120514565e-9,0.019431113459882642,4.9316252446992876e-6,1.575
0.1249808678967662,7.561771052760574e-5,4.0127023266498276e-5,1.9937921729586617e-5,8.239880332168415e-7,1.135681216451474e-6,5.212766584546474e-7,1.893796616353572e-7,2.0805215312293754e-6,0.00017974412086955215,4.70263144563554e-5,1.723240142742903e-5,4.246967827457713e-5,8.123866267484506e-5,5.177477891664424e-5,2.0818364978953318e-8,5.849479571207106e-6,2.2767210746721693e-5,4.456297479771613e-6,4.762272561326463e-7,1.2370154533107426e-10,5.762708109279914e-6,8.42560465459595e-9,0.02009223804978507,5.452659101423704e-6,1.575
0.12934730909316383,8.068847840760605e-5,4.297188115820239e-5,2.1315804389901735e-5,8.890484678310735e-7,1.2203130378616904e-6,5.607463977049034e-7,2.072364639833412e-7,2.224471620603968e-6,0.0001917923616495856,5.0241863515922276e-5,1.841454471340929e-5,4.540768198154868e-5,8.67882610055931e-5,5.542407114801331e-5,2.2919827962821233e-8,6.3064795860896965e-6,2.4212965744300954e-5,4.7728709790892285e-6,5.158829528193969e-7,1.370554738136341e-10,6.163206545544739e-6,9.33551900069999e-9,0.02075263046476525,6.007218687806422e-6,1.575
0.13371375028956145,8.591231408000732e-5,4.591110634563841e-5,2.2738104667905214e-5,9.565929662170454e-7,1.3079353073719358e-6,6.016388474335477e-7,2.2604467274244922e-7,2.3730950911286447e-6,0.0002042004915302491,5.3559759889016755e-5,1.9634578184748196e-5,4.844041405396416e-5,9.251243484324192e-5,5.9193299590659986e-5,2.5150317118063626e-8,6.780639805201995e-6,2.5694418794254374e-5,5.100139836304627e-6,5.571902338342677e-7,1.513206751270866e-10,6.576389020290522e-6,1.0307567372775204e-8,0.02141231706189088,6.59612683220421e-6,1.575
0.13808019148595907,9.128838008436902e-5,4.8944513342973094e-5,2.4204724115017863e-5,1.0266185683179203e-6,1.3985443126216862e-6,6.439522633142425e-7,2.458157062894335e-7,2.5263841944386543e-6,0.0002169662139380784,5.6979756465316525e-5,2.0892423659619694e-5,5.156765714752907e-5,9.841058854577365e-5,6.30821885274515e-5,2.751283110298383e-8,7.2719360294787125e-6,2.7210931257035494e-5,5.43809630801064e-6,6.001489834219315e-7,1.66525495129909e-10,7.002199061845671e-6,1.1343684149022114e-8,0.022071322723450627,7.2201895364209534e-6,1.575
0.1424466326823567,9.681584892791475e-5,5.2071920572940966e-5,2.5715566105723896e-5,1.0991223685511347e-6,1.4921364848530808e-6,6.876849731738997e-7,2.6656036022832404e-7,2.6843313642171544e-6,0.00023008725962755266,6.050161038057039e-5,2.21880044743183e-5,5.478919784485517e-5,0.00010448213474989135,6.709046736379383e-5,3.0010310097173944e-8,7.780344683317004e-6,2.876187697737875e-5,5.786732640632655e-6,6.447588206038808e-7,1.8269815395986735e-10,7.440580917767843e-6,1.2445795067109787e-8,0.02272967105613966,7.8801962687885e-6,1.575
0.1468130738787543,0.00010249390274034581,5.5293150189920736e-5,2.72705357592655e-5,1.1741015224419275e-6,1.588708386604219e-6,7.328353708928181e-7,2.88288840281035e-7,2.8469292081178467e-6,0.00024356138582138278,6.412508282905301e-5,2.3521245415326442e-5,5.810482648885586e-5,0.00011072649403712788,7.121787039972498e-5,3.2645637087872866e-8,8.305842811434462e-6,3.0346641982892374e-5,6.1460410593083065e-6,6.910191425138701e-7,1.998667475960508e-10,7.891479529138299e-6,1.3615817328416833e-8,0.023387384244715925,8.57692025035808e-6,1.575
0.15117951507515193,0.00010832173288521822,5.860802791663542e-5,2.886953984862768e-5,1.251553251249131e-6,1.6882567021796668e-6,7.794019114853315e-7,3.1101079346300917e-7,3.0141704983749216e-6,0.00025738637523842477,6.784993884692031e-5,2.4892072640561926e-5,6.151433698868126e-5,0.00011714309454794337,7.546413661286495e-5,3.542163910956706e-8,8.84840807128018e-6,3.196462417072636e-5,6.516013756002635e-6,7.389291616273043e-7,2.1805924937006744e-10,8.35484050404084e-6,1.4855659699182833e-8,0.02404448306896731,9.311118735043115e-6,1.575
0.15554595627154955,0.00011429853956332324,6.201638283858391e-5,3.051248670031896e-5,1.3314748447804923e-6,1.7907782294297773e-6,8.273831068295861e-7,3.3473533760981027e-7,3.1860481615316726e-6,0.00027156003508454156,7.167594708535222e-5,2.6300413596185907e-5,6.501752660444393e-5,0.00012373137156930947,7.982900939225452e-5,3.8341088442588764e-8,9.408018720394753e-6,3.361523299236194e-5,6.896642873388774e-6,7.88487937618975e-7,2.3730351142632787e-10,8.830610085534251e-6,1.6167222608514223e-8,0.024700987129688406,1.008353328343773e-5,1.575
0.16285379185526153,0.00012463269601595685,6.792941516363662e-5,3.336025237669109e-5,1.4707533443311163e-6,1.9690057496652102e-6,9.108473912054305e-7,3.767077825406816e-7,3.484063264367184e-6,0.0002960557721598796,7.830498648578081e-5,2.8741201709041622e-5,7.108964237952498e-5,0.00013514033215229396,8.739889718246114e-5,4.355551135369254e-8,1.0382682735333292e-5,3.6449175741148084e-5,7.557497987593269e-6,8.751171262961304e-7,2.719403985654707e-10,9.654492889950789e-6,1.85279400532249e-8,0.02579845557291492,1.1463747903665016e-5,1.575
0.1701616274389735,0.00013537827882707397,7.410304787737426e-5,3.633043890340922e-5,1.6169308296339381e-6,2.155538941405758e-6,9.982638165833968e-7,4.215496282525992e-7,3.7950142405567396e-6,0.000321512079255293,8.521567604312766e-5,3.1286542187963795e-5,7.742268613123721e-5,0.0001470260379688851,9.529914676348186e-5,4.919171030521751e-8,1.1404937554316808e-5,3.93702507538819e-5,8.248142406746673e-6,9.663559215715103e-7,3.0973013115603493e-10,1.0512739103791013e-5,2.1103660633404636e-8,0.026894390931835644,1.295633317182243e-5,1.575
0.1774694630226855,0.00014653168557165363,8.053653256956563e-5,3.942264126974541e-5,1.7699958578721635e-6,2.3503645442752295e-6,1.0896262791297543e-6,4.692952257706131e-7,4.118870378610529e-6,0.00034791908708712964,9.240698913357113e-5,3.393611546525873e-5,8.401576082134259e-5,0.00015938595739469272,0.0001035286248145621,5.526173623394825e-8,1.2474691270771193e-5,4.2375887596228375e-5,8.968537793900475e-6,1.0621982338972872e-6,3.5080112647654977e-10,1.1405107044704376e-5,2.3903145316417574e-8,0.027988869089904292,1.4564491186930876e-5,1.575
0.18477729860639747,0.0001580893739183718,8.722914157995039e-5,4.263646424426207e-5,1.9299375223714454e-6,2.5534699707065173e-6,1.1849290082555954e-6,5.199756748503555e-7,4.455601930673763e-6,0.0003752670952687024,9.987792208240708e-5,3.668961009270207e-5,9.086799052097909e-5,0.0001722176051149547,0.0001120862254661143,6.177724380590678e-8,1.3591855999724525e-5,4.5463598479974e-5,9.718644993877124e-6,1.1626375464060188e-6,3.952808754063168e-10,1.2331359198334631e-5,2.693509127228634e-8,0.02908195996877152,1.6291307821515358e-5,1.575
0.19903118661407013,0.00018178280034717795,0.00010102601104447278,4.9253521043233974e-5,2.261651755547736e-6,2.973406663415352e-6,1.382134283720031e-6,6.273728210074965e-7,5.149335818548515e-6,0.0004312811271707134,0.00011525084983911616,4.235817863550587e-5,0.00010497572821804392,0.00019859387663355343,0.000129717893738054,7.580939278384625e-8,1.5906991506444137e-5,5.171338089352707e-5,1.1267064778598004e-5,1.3717455250874257e-6,4.923243811434697e-10,1.423463242158811e-5,3.355034997032115e-8,0.031210268690956836,2.0011891389146766e-5,1.575
0.2132850746217428,0.00020697583521702773,0.00011580096126461578,5.632904151031966e-5,2.619416894985569e-6,3.4247156969949056e-6,1.594271957268192e-6,7.462193206100794e-7,5.891739284143042e-6,0.0004907699569274526,0.00013167678379078388,4.841878106983715e-5,0.00012006000939741568,0.0002267378875096757,0.00014858603742346055,9.165828870815399e-8,1.8401596071906124e-5,5.8249326841286326e-5,1.2928057988133632e-5,1.5982655285344248e-6,6.037457204647466e-10,1.6264239056466143e-5,4.114612781025451e-8,0.03333396823536064,2.421589812711237e-5,1.575
0.22753896262941545,0.00023364382004459545,0.0001315491131885428,6.386034011529377e-5,3.003166305003947e-6,3.90732012738697e-6,1.8213072900868779e-6,8.766683086615106e-7,6.682615740624416e-6,0.000553666233147322,0.00014914885950012826,5.486931127177945e-5,0.00013611486868737903,0.00025663239795030093,0.0001686831434934878,1.0939930312798688e-7,2.1075119117365664e-5,6.505528144036703e-5,1.4701302150131672e-5,1.84214662892261e-6,7.304634022544883e-10,1.8418526967267344e-5,4.978506468249777e-8,0.0354534394613146,2.89228957530946e-5,1.575
0.2417928506370881,0.00026176278285723934,0.0001482657927180612,7.184482934583155e-5,3.4128390661799405e-6,4.421149391e-6,2.0632086601230964e-6,1.018844090060083e-6,7.521778094403205e-6,0.0006199045776223968,0.00016766044484102738,6.1707744208432e-5,0.00015313455283934177,0.000288260656978984,0.00019000197348997946,1.2910302550778265e-7,2.3927049749343788e-5,7.21160800100647e-5,1.658645807304198e-5,2.1033388529777985e-6,8.733834231017203e-10,2.0695889696644676e-5,5.952893802396241e-8,0.03756901185836893,3.415099083841363e-5,1.575
0.2636155578411259,0.0003075713930683961,0.00017572540520799013,8.494148574608139e-5,4.090149916200622e-6,5.268174903035626e-6,2.462298145954344e-6,1.2594503709927774e-6,8.899686569186929e-6,0.0007276471014497982,0.00019800119728540067,7.292453247837753e-5,0.00018104845356706697,0.0003400057355812738,0.00022499237858850116,1.6321978201569807e-7,2.863795321182471e-5,8.338809812816829e-5,1.968863160404802e-5,2.5366562094811216e-6,1.1256148312367399e-9,2.441744817360607e-5,7.672593450186045e-8,0.040801026042336694,4.320196021372956e-5,1.575
0.2854382650451637,0.00035664530407648946,0.00020542924087919563,9.908590275882351e-5,4.827911581650621e-6,6.18802544046165e-6,2.8960716515390453e-6,1.5280560455924684e-6,1.038974663385028e-5,0.0008428542968162203,0.00023074120247465262,8.503923706849488e-5,0.00021119157788562984,0.00039571967251473503,0.00026280589600284485,2.0231014825868132e-7,3.376434136227274e-5,9.517695412607307e-5,2.305091683412096e-5,3.010275804219254e-6,1.4210697760128395e-9,2.8418380030619368e-5,9.687046338198251e-8,0.0440254421233464,5.356746872381966e-5,1.575
0.30726097224920146,0.0004089057887546813,0.0002373624308398667,0.00011426971749913771,5.6259579211840655e-6,7.180505584132616e-6,3.3644438041987927e-6,1.824874300109981e-6,1.1991374565077279e-5,0.0009653128833730202,0.00026585886865746817,9.80453507767545e-5,0.00024354528231090576,0.00045534720587491736,0.0003034191359685228,2.465760206268217e-7,3.930474004794635e-5,0.00010743888728333574,2.6671865127332656e-5,3.524045462455243e-6,1.7628490844765908e-9,3.2693390299337764e-5,1.2017384616054326e-7,0.04724300569603886,6.529620890028582e-5,1.575
0.32908367945323924,0.0004642768074063282,0.0002715107254698036,0.0001304848709863661,6.484139381786355e-6,8.24543827325594e-6,3.867338139205414e-6,2.150053661977298e-6,1.3704014941232133e-5,0.0010948175360658118,0.00030333333879407556,0.00011193661544747637,0.0002780915850353876,0.0005188347574448649,0.0003468095618365159,2.962005927215174e-7,4.525778860341873e-5,0.00012013403316047984,3.054992940446244e-5,4.077823989790662e-6,2.1539928245068647e-9,3.723735254133916e-5,1.468432138647986e-7,0.05045433149296771,7.843076153028835e-5,1.575
0.350906386657277,0.0005226847306276516,0.00030786038278889934,0.00014772355592972263,7.402319692762082e-6,9.38266121687769e-6,4.404685349911735e-6,2.5036963442515456e-6,1.5527135397895805e-5,0.0012311701182225242,0.0003431443691866825,0.00012670697837350114,0.00031481305361448074,0.0005861302002620749,0.0003929553445613169,3.513506086240165e-7,5.1622217292223766e-5,0.00013322597274899848,3.4683468025984924e-5,4.671479773924213e-6,2.5974833666553183e-9,4.2045288918606204e-5,1.7708171780525104e-7,0.053659933739817846,9.300821249997857e-5,1.575
0.38378241409413427,0.0006162543364544834,0.0003667484772077003,0.00017560957307076046,8.898573289773928e-6,1.1232056564207354e-5,5.279113792379004e-6,3.0903343003916047e-6,1.8481146344805175e-5,0.0014490973051033533,0.0004074882406486158,0.00015060551713135778,0.0003742038021591647,0.0006945892599573617,0.0004676299756553366,4.4519213846260017e-7,6.198437252504363e-5,0.0001536268149950923,4.138912100135284e-5,5.640847946502686e-6,3.3708537234585073e-9,4.977626907474943e-5,2.2981179921548365e-7,0.05847929810496445,0.00011776073182877703,1.575
0.4166584415309915,0.000716319686215433,0.0004305585845824371,0.0002057761928734453,1.053032471704094e-5,1.3244710158690926e-5,6.2313962023197665e-6,3.741862549333326e-6,2.168305240381786e-5,0.0016815058169705479,0.00047702497953521227,0.0001764664519818035,0.0004384365460846724,0.0008114066411664242,0.0005484396571590822,5.52379034815999e-7,7.327365584772807e-5,0.00017475145800308772,4.866433062088974e-5,6.700048710855098e-6,4.279421253411716e-9,5.8079372746779464e-5,2.9175839896446896e-7,0.0632878770569773,0.00014594935365143649,1.575
0.44953446896784877,0.0008226541531404912,0.0004992480901942566,0.0002381989430638184,1.229721600700287e-5,1.5420188546771435e-5,7.261354359836031e-6,4.458348956163109e-6,2.513122862816552e-5,0.0019277939525003175,0.0005516908896756269,0.00020427088408107055,0.0005074565612364547,0.0009364181492777815,0.0006353160287803552,6.733235649232821e-7,8.548646584619608e-5,0.00019650906884774953,5.65024392643865e-5,7.848714276603837e-6,5.332716546986545e-9,6.693908336041088e-5,3.635701362403139e-7,0.06808668746759027,0.00017764556379697852,1.575
0.482410496404706,0.0009350405150715893,0.0005727757792005588,0.0002728540803590084,1.4198921851372153e-5,1.7758095412499033e-5,8.368827997270025e-6,5.239800523297293e-6,2.8824111518051277e-5,0.002187388512180126,0.0006314241192067913,0.00023400049834802173,0.0005812107340517258,0.001069464578406922,0.0007281928005949088,8.083846380656248e-7,9.861942483827315e-5,0.00021882045473529157,6.489640406805329e-5,9.086501868129942e-6,6.540002693014942e-9,7.634043672370253e-5,4.4587717398866007e-7,0.07287654202348558,0.00021290136731855498,1.575
0.5152865238415633,0.0010532700917443634,0.0006511015819485236,0.00030971846893503756,1.6235142483296367e-5,2.025806372283313e-5,9.553671001795881e-6,6.0861900601904674e-6,3.27601871167753e-5,0.0024597422247958343,0.0007161643741427575,0.00026563746264154795,0.0006596472991467673,0.0012103911201954763,0.0008270054157428927,9.57876668332831e-7,0.00011266932981887573,0.00024161630957311326,7.383884509383338e-5,1.041308834195326e-5,7.910289577256271e-9,8.626896545224322e-5,5.392922043308645e-7,0.0776581051575266,0.0002517520494451431,1.575
0.5676151513621814,0.0012530194315276701,0.0007855732473814005,0.0003728967580556598,1.9752962674312807e-5,2.4570691196279862e-5,1.1598839054903954e-5,7.567206443673034e-6,3.95232270084362e-5,0.0029182937971810627,0.0008612281925853228,0.00031988530971440994,0.0007940283794172292,0.0014505879741992169,0.0009963738535960223,1.2262400790230696e-6,0.00013691634036954416,0.00027875680522253813,8.918457129291021e-5,1.2707020378054664e-5,1.0448987311421448e-8,0.00010312534078084068,7.123471238300299e-7,0.08525307986796597,0.0003210441599212085,1.575
0.6199437788827996,0.0014662971069842184,0.0009319487965336927,0.0004415262676912739,2.3609834291862395e-5,2.9291754190084897e-5,1.3839190188621488e-5,9.21241537178333e-6,4.689291677319991e-5,0.003405864558382926,0.0010185971219026195,0.00037885304885512726,0.0009399458064429054,0.0017097797777816102,0.0011803741011603775,1.5328089310975154e-6,0.00016346694416600907,0.0003167662395881897,0.0001058680789937997,1.5223977380012528e-5,1.3456839638042534e-8,0.00012122778231569216,9.1736236314875e-7,0.09283023401086403,0.00039951085694469137,1.575
0.6722724064034178,0.001692371636521502,0.0010900788059787978,0.000515520423639197,2.7804792566840987e-5,3.442005696192995e-5,1.6274272889201443e-5,1.1021591294322407e-5,5.486365831127262e-5,0.003920580558782313,0.001188045772843501,0.00044247402748398475,0.0010972059030634695,0.0019873966323649,0.0013787652156426109,1.878398001836427e-6,0.00019230988208051677,0.0003554710613459635,0.00012385601640607267,1.7962844759162234e-5,1.696667259421196e-8,0.0001405242847048929,1.1565666422283793e-6,0.10039102837491454,0.00048711402290517556,1.575
0.724601033924036,0.0019305541251255888,0.0012598179827528317,0.0005947950162766159,3.2336947927611226e-5,3.9954492520609295e-5,1.8903678779700936e-5,1.2994510819949578e-5,6.343001975822828e-5,0.004460695813661268,0.0013693551460072133,0.000510683416315509,0.0012656203366478627,0.002282889354594433,0.0015913131387824656,2.2636837671390503e-6,0.00022343440007507932,0.0003947318806247988,0.00014311396699260336,2.0922566285076127e-5,2.100988765078542e-8,0.00016096529315768918,1.4320903694575654e-6,0.10793659116136371,0.000583758037558603,1.575
0.7769296614446541,0.0021801942459163826,0.0014410244866309154,0.000679267862490968,3.720546906007151e-5,4.589402339899757e-5,2.17270334355785e-5,1.5130970093623066e-5,7.258670446281645e-5,0.005024579459114051,0.0015623118069248247,0.0005834179338077378,0.0014450053813504305,0.0025957274442724044,0.0018177897574331496,2.6892397259890025e-6,0.00025683012995562123,0.00043443605632000455,0.00016360678227168632,2.4102131033623284e-5,2.561655593806688e-8,0.00018250347776355193,1.7459721406981957e-6,0.11546781719209898,0.0006893032062507071,1.575
0.8292582889652723,0.002440676968122858,0.0016335594415915781,0.0007688585593341667,4.240957104899601e-5,5.223766816559301e-5,2.4743989985930933e-5,1.7430791294460394e-5,8.232852876324883e-5,0.005610705164277809,0.001766707280904376,0.0006606156466206752,0.0016351813792014078,0.0029253975311090506,0.0020579722215290784,3.155563452111132e-6,0.0002924870044467615,0.00047449193885019323,0.0001852988641564834,2.7500564120417355e-5,3.0815497540348977e-8,0.0002050935544222117,2.100164209016888e-6,0.12298543390449672,0.0008035765235022492,1.575
