time_hr,adc_plasma_uM,pl_liver_uM,dose_mgkg
995.99,3.5671480391649354e-7,4.18613007844965e-11,0.01
996.24,3.2326827753184225e-7,4.16536973646211e-11,0.01
996.49,2.8900780720581233e-7,4.143219023272014e-11,0.01
996.74,2.539288480926338e-7,4.119653908258479e-11,0.01
996.99,2.180268553465367e-7,4.094650360800619e-11,0.01
997.24,1.8129728412175112e-7,4.0681843502775524e-11,0.01
997.49,1.437355895725071e-7,4.040231846068393e-11,0.01
997.74,1.0533722685303525e-7,4.010768817552257e-11,0.01
997.99,6.609765111756457e-8,3.979771234108259e-11,0.01
998.24,2.6012317520325636e-8,3.947215065115516e-11,0.01
998.49,-1.4613795285499974e-8,3.9131875859930665e-11,0.01
998.74,-5.3939729180731666e-8,3.8783462446744425e-11,0.01
998.99,-9.168003153612297e-8,3.842816821169625e-11,0.01
999.24,-1.2785802473085662e-7,3.806616032900523e-11,0.01
999.49,-1.6249703114411536e-7,3.7697605972890445e-11,0.01
999.74,-1.9562037315508197e-7,3.7322672317571004e-11,0.01
999.99,-2.2725137314293917e-7,3.694152653726598e-11,0.01
1000.24,-2.574133534868697e-7,3.6554335806194466e-11,0.01
1000.49,-2.8612963656605633e-7,3.616126729857558e-11,0.01
1000.74,-3.134235447596818e-7,3.5762488188628376e-11,0.01
1000.99,-3.3931840044692885e-7,3.535816565057196e-11,0.01
1001.24,-3.6383752600698027e-7,3.4948466858625424e-11,0.01
1001.49,-3.870042438190187e-7,3.453355898700786e-11,0.01
1001.74,-4.088418762622269e-7,3.4113609209938344e-11,0.01
1001.99,-4.293737457157878e-7,3.368878470163599e-11,0.01
1002.24,-4.486231745588841e-7,3.325925263631988e-11,0.01
1002.49,-4.666134851706981e-7,3.282518018820909e-11,0.01
1002.74,-4.833679999304132e-7,3.2386734531522725e-11,0.01
1002.99,-4.989100412172118e-7,3.194408284047987e-11,0.01
1003.24,-5.132629314102766e-7,3.149739228929962e-11,0.01
1003.49,-5.264499928887904e-7,3.104683005220107e-11,0.01
1003.74,-5.384945480319361e-7,3.0592563303403297e-11,0.01
1003.99,-5.494199192188965e-7,3.01347592171254e-11,0.01
1004.24,-5.59249428828854e-7,2.9673584967586476e-11,0.01
1004.49,-5.680063992409916e-7,2.92092077290056e-11,0.01
1004.74,-5.757141528344917e-7,2.8741794675601873e-11,0.01
1004.99,-5.823960119885377e-7,2.827151298159439e-11,0.01
1005.24,-5.880752990823118e-7,2.779852982120222e-11,0.01
1005.49,-5.92775336494997e-7,2.7323012368644487e-11,0.01
